comment_id,text,author_display_name,author_channel_url,published_at,updated_at,parent_id
Ugwz0o7IR4s5-ObGpR94AaABAg,"noob mc stan,,",@sangeetanileshbagle,http://www.youtube.com/@sangeetanileshbagle,2024-10-05T17:12:55Z,2024-10-05T17:12:55Z,
Ugy3P37NB2ViPDlYtAh4AaABAg,kon kon soon raha hai aaj bhi dhh,@Mehboob6785,http://www.youtube.com/@Mehboob6785,2024-10-05T16:23:50Z,2024-10-05T16:23:50Z,
UgzKdB1o1WjXl51TQBh4AaABAg,full tabar tod,@Sagir-Bhay_999,http://www.youtube.com/@Sagir-Bhay_999,2024-10-05T11:49:38Z,2024-10-05T11:49:38Z,
Ugy0psO-eep8Z9SGNz14AaABAg,,@ekramulsheik3001,http://www.youtube.com/@ekramulsheik3001,2024-10-04T19:41:43Z,2024-10-04T19:41:43Z,
Ugwqy5oqYVnV7nAUHjd4AaABAg,6 saal pehle 10 se 15 saal ke bacho ko hip hop ki samjh nhi thi bas beat salang ki wajh se sale eniway ko winner bolre the aaj unhe shrm ayegi sekh chilli or anyme hantai ke bars sunke ki un chutiyo ne bunty ko saport kiya,@arifm.d.r6309,http://www.youtube.com/@arifm.d.r6309,2024-10-04T19:26:36Z,2024-10-04T19:26:36Z,
UgyAwObfmmQeQT3CAs14AaABAg,back for some 2018 nostalgia,@Ronaldo_siuu7777,http://www.youtube.com/@Ronaldo_siuu7777,2024-10-04T18:11:56Z,2024-10-04T18:11:56Z,
UgyNLtsuin-hjey1ZHh4AaABAg,lopez mark gonzalez james clark deborah,@BeckBonnie-e6g,http://www.youtube.com/@BeckBonnie-e6g,2024-10-04T14:18:31Z,2024-10-04T14:18:31Z,
UgzlpHNU-zBAxpeqVat4AaABAg,100 percent rea vange,@WajahathAhmed-sx5iz,http://www.youtube.com/@WajahathAhmed-sx5iz,2024-10-04T09:10:41Z,2024-10-04T09:10:41Z,
UgyEWrrtGRew504XCwN4AaABAg,,@RajRaj-ev1zg,http://www.youtube.com/@RajRaj-ev1zg,2024-10-04T05:41:25Z,2024-10-04T05:41:25Z,
UgwN2llN15f6CmMzbRZ4AaABAg,2025,@iyasinsardar,http://www.youtube.com/@iyasinsardar,2024-10-04T00:55:00Z,2024-10-04T00:55:00Z,
UgypGS4OrwrcVVz0cAh4AaABAg,so sweet song,@mdmdinzmamulhaq7600,http://www.youtube.com/@mdmdinzmamulhaq7600,2024-10-03T20:11:09Z,2024-10-03T20:11:09Z,
UgwGL7iFfLx3DM7yvGB4AaABAg,raftaar ko disa krke kya kha pa liya re emiway ne !!!!!kon kon manta hai full creadit only raftaar ko usko diss krke millions ke views only raftaar ki wajah se ek diss raftaar ko krke kamaya fir kiya fir kamaya fir kiya fir kamaya raftaar ne langar de diya re .. raftaar my fevered tha hai rhega ....usne emiway ki jindgi badal gyi .kisi or ke diss krke kabhi bhi itni hype nhi milti ye toh emiway bhi khud janta hai jab buddha ho jayga tab bhi manega raftaar ne seen change kr diya i love raftaar iski raftaar bada di,@dipaksisodiya198,http://www.youtube.com/@dipaksisodiya198,2024-10-03T07:56:05Z,2024-10-03T07:56:05Z,
UgyGTwvrQPXpbCe6Z7p4AaABAg,omg,@akshaythakur8324,http://www.youtube.com/@akshaythakur8324,2024-10-03T07:31:01Z,2024-10-03T07:31:01Z,
Ugy-obJwyXuhkxwsBHZ4AaABAg,bkp haq see,@Jackvlogg,http://www.youtube.com/@Jackvlogg,2024-10-02T20:02:36Z,2024-10-02T20:02:36Z,
Ugz7kVkxbYUCAgH3Sxt4AaABAg,,@ataurerhaman7263,http://www.youtube.com/@ataurerhaman7263,2024-10-02T03:33:52Z,2024-10-02T03:34:25Z,
UgwT8klcVZOy4NWch3F4AaABAg,yee valla emiway chiye yrr aabbhi k lieee..kuki kuj chutiya okkat bhull rhyy hh,@sahilsaab7285,http://www.youtube.com/@sahilsaab7285,2024-10-01T20:43:38Z,2024-10-01T20:43:38Z,
UgyBD1s5GZL98RzqOX54AaABAg,jab tik tok our instgram kuch bhi nhi tha jabse me raftaar ko janta hun bhai,@davilboy6795,http://www.youtube.com/@davilboy6795,2024-10-01T17:30:51Z,2024-10-01T17:30:51Z,
Ugw7nb1ZC4tbQbRGBMF4AaABAg,fire,@tejswinibhoir2133,http://www.youtube.com/@tejswinibhoir2133,2024-10-01T09:04:51Z,2024-10-01T09:04:51Z,
UgyDbyLZnkPt8w27GLd4AaABAg,"a href""",@CFXDev123,http://www.youtube.com/@CFXDev123,2024-09-30T15:26:15Z,2024-09-30T15:26:15Z,
UgxOuLdBoMGeym69szx4AaABAg,,@Climaxsaleem,http://www.youtube.com/@Climaxsaleem,2024-09-30T04:14:05Z,2024-09-30T04:14:05Z,
UgwFsCWRRL14-CDsVWp4AaABAg,,@Climaxsaleem,http://www.youtube.com/@Climaxsaleem,2024-09-30T04:10:22Z,2024-09-30T04:10:22Z,
UgyKWAb3t0CEvwtLLV14AaABAg,bht hard bhai bantai bhai.. raftaar bacha hai ignore kro usy,@abdulghaffarkhan1988,http://www.youtube.com/@abdulghaffarkhan1988,2024-09-29T19:17:48Z,2024-09-29T19:18:15Z,
UgwxUKNgaO8W5urGIph4AaABAg,diss king,@mukulbhatt9488,http://www.youtube.com/@mukulbhatt9488,2024-09-29T17:31:00Z,2024-09-29T17:31:00Z,
Ugz9xA78zoun80r7dlJ4AaABAg,"a href"" phele tha kya idhar tu",@HuzaifMokashi-m8z,http://www.youtube.com/@HuzaifMokashi-m8z,2024-09-29T16:21:19Z,2024-09-29T16:21:19Z,
UgxVQLc9mDshV38wvrJ4AaABAg,,@JinBordolai,http://www.youtube.com/@JinBordolai,2024-09-29T08:44:49Z,2024-09-29T08:44:49Z,
UgxD1tXHz1Tc8Dr429d4AaABAg,yes,@SumritSharma-by2ho,http://www.youtube.com/@SumritSharma-by2ho,2024-09-29T05:40:57Z,2024-09-29T05:40:57Z,
UgzjZ6nOKnbpCKcuF9F4AaABAg,yo yo honey singhaaa..,@UttamKumar-c4h,http://www.youtube.com/@UttamKumar-c4h,2024-09-28T20:55:37Z,2024-09-28T20:55:37Z,
UgwjxiTTgl3ZwfCaimt4AaABAg,anyone from 2025?,@zidoff,http://www.youtube.com/@zidoff,2024-09-28T20:39:26Z,2024-09-28T20:39:26Z,
UgxXsuDh7mpRkcNWZ-R4AaABAg,are rakhi ak or baar bantai ko umli karke dekh tera g maregaa,@Sparkiiyyy,http://www.youtube.com/@Sparkiiyyy,2024-09-28T20:18:40Z,2024-09-28T20:18:40Z,
Ugz67wsGMISdk6uTfbV4AaABAg,the m249 fully reload,@TheAmazingTALK,http://www.youtube.com/@TheAmazingTALK,2024-09-28T03:12:51Z,2024-09-28T03:12:51Z,
UgxLo7FOD5KVayT4LBR4AaABAg,emiway best ha yaar,@rajlakhera419,http://www.youtube.com/@rajlakhera419,2024-09-27T16:37:47Z,2024-09-27T16:37:47Z,
Ugxn_Myx1r9YfvwuTb14AaABAg,2025,@statusking4941,http://www.youtube.com/@statusking4941,2024-09-27T16:10:18Z,2024-09-27T16:10:18Z,
UgymSnHfMaoPIZxjzit4AaABAg,emyway is real 101brfrom japan,@SantoshSubedi-z9r,http://www.youtube.com/@SantoshSubedi-z9r,2024-09-27T15:35:50Z,2024-09-27T15:36:35Z,
Ugw5IexajJMt9sU3teB4AaABAg,2024,@siddharthchotala9865,http://www.youtube.com/@siddharthchotala9865,2024-09-27T09:14:51Z,2024-09-27T09:14:51Z,
UgzvwWb67ciH6t0MlIZ4AaABAg,kuch bhi bolo carrier bna to diss se hi hea no hate,@bhavik_baraiya_,http://www.youtube.com/@bhavik_baraiya_,2024-09-27T07:04:00Z,2024-09-27T07:04:00Z,
UgzvwWb67ciH6t0MlIZ4AaABAg.A8sqVa6ZVGWA8u6HgTyhVZ,banaya bhi raftaar n h,@Creep_shy,http://www.youtube.com/@Creep_shy,2024-09-27T18:49:54Z,2024-09-27T18:49:54Z,UgzvwWb67ciH6t0MlIZ4AaABAg
UgwbtjWkl24aGxHYRN54AaABAg,emiway sidha naam leta,@Anita.Dangi.605,http://www.youtube.com/@Anita.Dangi.605,2024-09-27T05:45:33Z,2024-09-27T05:45:33Z,
UgzybzM1Eq0Izyo-UjR4AaABAg,yoyo x emiway,@Anita.Dangi.605,http://www.youtube.com/@Anita.Dangi.605,2024-09-27T05:45:20Z,2024-09-27T05:45:20Z,
Ugxm1AP_FU4ro7fTpJd4AaABAg,came here again just because of the line quot;raftar marwa ke manegaquot; as raftar diss yo yo paji without any reason,@rohit_55_7g5,http://www.youtube.com/@rohit_55_7g5,2024-09-26T15:00:43Z,2024-09-26T15:00:43Z,
UgyWZW10VaIzcstzOD94AaABAg,"abhi sun raha hu a href""",@ansarifarhan2603,http://www.youtube.com/@ansarifarhan2603,2024-09-26T11:01:26Z,2024-09-26T11:01:26Z,
UgzQulrTHK1ur0QT0op4AaABAg,yo yo to kabhi jawab deta nahi diss ka.brthanx bantai for giraftar,@kumarsandeep7160,http://www.youtube.com/@kumarsandeep7160,2024-09-26T10:09:58Z,2024-09-26T10:09:58Z,
UgzmN9Xm1lG33tjqabV4AaABAg,yo yo rap,@Nitishparihar17,http://www.youtube.com/@Nitishparihar17,2024-09-26T07:05:36Z,2024-09-26T07:05:36Z,
UgzKGXxqL6yxEPE-sFJ4AaABAg,i love bantai,@RohitKarketta-h3g,http://www.youtube.com/@RohitKarketta-h3g,2024-09-25T17:04:14Z,2024-09-25T17:04:14Z,
Ugw8ZGneWL1d9lvjHeN4AaABAg,any one from 2029,@deepakvarma2917,http://www.youtube.com/@deepakvarma2917,2024-09-25T05:16:52Z,2024-09-25T05:16:52Z,
Ugw8ZGneWL1d9lvjHeN4AaABAg.A8nVeAu_7tPA8o2MHtk3Nn,han mai hun tera baap 2029 se ab to buda hogaya hun aur ye bata mummy kaisi hai,@techprogrammer5465,http://www.youtube.com/@techprogrammer5465,2024-09-25T10:20:08Z,2024-09-25T10:20:08Z,Ugw8ZGneWL1d9lvjHeN4AaABAg
Ugx5rydAv7Pj75Dm4xB4AaABAg,koi bhi rapper thik nhi paayega,@Champoodiwan,http://www.youtube.com/@Champoodiwan,2024-09-25T03:57:48Z,2024-09-25T03:57:48Z,
UgxyVj1QGXYtcRixERt4AaABAg,ggs,@krishnaagrawal2513,http://www.youtube.com/@krishnaagrawal2513,2024-09-24T19:20:26Z,2024-09-24T19:20:26Z,
UgxVkcDcnPDrtEsDMRV4AaABAg,op,@krishnaagrawal2513,http://www.youtube.com/@krishnaagrawal2513,2024-09-24T19:20:21Z,2024-09-24T19:20:21Z,
Ugy-ZdGPFXNmDT82lyx4AaABAg,best diss,@krishnaagrawal2513,http://www.youtube.com/@krishnaagrawal2513,2024-09-24T19:20:16Z,2024-09-24T19:20:16Z,
UgxxYRZGiUI1mgVlOCh4AaABAg,giraftaar always giraftaar chahe kuch bhi ho,@Leadershipgamer369,http://www.youtube.com/@Leadershipgamer369,2024-09-24T17:03:37Z,2024-09-24T17:03:37Z,
UgzR4oPocqw_btEwCvl4AaABAg,ba ntai ne 3 din mein itna tagda rap bana diya,@practice-x4q,http://www.youtube.com/@practice-x4q,2024-09-24T15:42:59Z,2024-09-24T15:42:59Z,
UgwarlNxVV9moTAhgoB4AaABAg,raftaar,@avinashjamuda3096,http://www.youtube.com/@avinashjamuda3096,2024-09-24T07:09:17Z,2024-09-24T07:09:17Z,
UgykgHQjs0uocfW_uPd4AaABAg,"who won the battle , no need to tell dono views check karlo sheikh chilli",@mrholmes2855,http://www.youtube.com/@mrholmes2855,2024-09-24T04:35:07Z,2024-09-24T04:35:07Z,
UgykgHQjs0uocfW_uPd4AaABAg.A8kr4VqTjknA8xwm81IWKa,haa tu bhi dekh le shmj mai aaya aur khtm ka,@MEMBERONLY_14,http://www.youtube.com/@MEMBERONLY_14,2024-09-29T06:35:02Z,2024-09-29T06:35:02Z,UgykgHQjs0uocfW_uPd4AaABAg
UgykgHQjs0uocfW_uPd4AaABAg.A8kr4VqTjknABVK0Zb3ORi,ne battle aage nahi badhya tha kyunki usko sab log samjha rahe the logon music sense bahut kharab hai hip hop kr mamle main sirf chillane wale gane ko hi khatarnak samjhte hai. quot; chiller pillerquot; wahi sab hai khatam main to,@VirajAhir644,http://www.youtube.com/@VirajAhir644,2024-12-01T08:03:49Z,2024-12-01T08:03:49Z,UgykgHQjs0uocfW_uPd4AaABAg
UgxoI0xyQ8mCrLXzJZ94AaABAg,"once a legend said quot;jab jarurat hoti tab sirf shot dete , baaki time me apun apni public ko achhi thought detequot; and he is proving it always",@AnkitSingh-uv1ef,http://www.youtube.com/@AnkitSingh-uv1ef,2024-09-23T08:11:00Z,2024-09-23T08:11:00Z,
UgwnW-1iiCi-ftO7OSp4AaABAg,giraftaar still gives chills fr,@AnkitSingh-uv1ef,http://www.youtube.com/@AnkitSingh-uv1ef,2024-09-23T08:10:28Z,2024-09-23T08:10:28Z,
Ugz0MvwrPkfsGjgAiEZ4AaABAg,,@Emitrans.notepro,http://www.youtube.com/@Emitrans.notepro,2024-09-23T05:54:49Z,2024-09-23T05:54:49Z,
UgxNNzUzKABgRljMbHl4AaABAg,sir aapka jo reaction hai na mind blowing ooooo nice,@bikramkhosla7641,http://www.youtube.com/@bikramkhosla7641,2024-09-22T05:38:00Z,2024-09-22T05:38:00Z,
Ugyy-n1U9nrftAxfWF94AaABAg,27 lakh like mazak hai kya,@Neha-ip5lc,http://www.youtube.com/@Neha-ip5lc,2024-09-22T05:25:04Z,2024-09-22T05:25:04Z,
UgxWe3VuLQMmt9R4ISJ4AaABAg,yepp.. since 2019,@gagandeepsinghrajput5207,http://www.youtube.com/@gagandeepsinghrajput5207,2024-09-21T09:23:49Z,2024-09-21T09:23:49Z,
UgzOJ0mLZRyuMiJUFQd4AaABAg,tomarddhaamivdanta,@genankhan,http://www.youtube.com/@genankhan,2024-09-20T15:33:39Z,2024-09-20T15:33:39Z,
UgwQZttpj2oQmiL8mgh4AaABAg,"a href"" school gya kabhi",@royalshakyayt7708,http://www.youtube.com/@royalshakyayt7708,2024-09-20T06:16:59Z,2024-09-20T06:17:54Z,
UgwQZttpj2oQmiL8mgh4AaABAg.A8ajZ2_3FtFA8nsBTpch80,he is 12th dropout . aworm,@MD.NIJAMANSARI-rb7om,http://www.youtube.com/@MD.NIJAMANSARI-rb7om,2024-09-25T08:42:32Z,2024-09-25T08:42:32Z,UgwQZttpj2oQmiL8mgh4AaABAg
UgwQZttpj2oQmiL8mgh4AaABAg.A8ajZ2_3FtFA8srFdnJ3QU,12 vi fail aaj pohche bill boards pe,@hiphopworld587,http://www.youtube.com/@hiphopworld587,2024-09-27T07:10:34Z,2024-09-27T07:10:34Z,UgwQZttpj2oQmiL8mgh4AaABAg
Ugyk-z3K4qgg2ulAeXt4AaABAg,"aap dono judwaaz bhai log k liye ek suggestion hai as a viewer plzz aap log react videos mat banaiye q k ek wajah hai meri suggestion mein aap log react kam karte hai aur judgementle zyaada hojaate hai toh aap judgemntle. videos banaiye ye suit nhi karta aap log k upar bura laga toh sorry lkn yehi sach hai meri view of pont se baaqi sab haq se!kya bolti public?a href""",@mohammedmujeeb3849,http://www.youtube.com/@mohammedmujeeb3849,2024-09-19T23:05:26Z,2024-09-19T23:05:26Z,
UgxHQyEHGPr0Vd_psj94AaABAg,,@mdzubair2635,http://www.youtube.com/@mdzubair2635,2024-09-19T18:26:48Z,2024-09-19T18:26:48Z,
UgwJZzZ72JhW5sfVm4d4AaABAg,bhaag saala,@VickyKumar-ci8yo,http://www.youtube.com/@VickyKumar-ci8yo,2024-09-19T18:12:41Z,2024-09-19T18:12:41Z,
UgzQ9E-Vimpq-OIicTx4AaABAg,5 saal ho gaye bhai diss king emiway ever,@Laughing_Goat_Aman,http://www.youtube.com/@Laughing_Goat_Aman,2024-09-19T17:57:19Z,2024-09-19T17:57:19Z,
UgxI4X21S8gWQtlZg2l4AaABAg,bhai gayab aise ho jata neazy or divine dono jaise gadhe ke sir se singh,@Blackwine094,http://www.youtube.com/@Blackwine094,2024-09-19T15:36:43Z,2024-09-19T15:36:43Z,
UgyzjczQMdD8-8Q2yjl4AaABAg,best controversy in rap industry,@Anything-q1q,http://www.youtube.com/@Anything-q1q,2024-09-19T14:04:25Z,2024-09-19T14:04:25Z,
UgwnaHGYNnhKwTUJBpB4AaABAg,divine is fire,@prathameshmishra6214,http://www.youtube.com/@prathameshmishra6214,2024-09-19T10:01:17Z,2024-09-19T10:01:17Z,
Ugz54IeuhQGabW_AfqR4AaABAg,still thinking hes chutya,@vikramwaghmare2536,http://www.youtube.com/@vikramwaghmare2536,2024-09-19T02:29:45Z,2024-09-19T02:29:45Z,
UgwxT0rhmHjxCIQFhpl4AaABAg,maza aaya tha. ..inke ladai m ...intjaar krte the.raat raat ko bhat ke .....kab kis ma dics aa raha h.,@yashbhatia7947,http://www.youtube.com/@yashbhatia7947,2024-09-18T16:42:34Z,2024-09-18T16:42:34Z,
UgxnAya3QnklKidIAXJ4AaABAg,bantai is my favorite,@AurangzaibMalik-w5o,http://www.youtube.com/@AurangzaibMalik-w5o,2024-09-18T14:04:10Z,2024-09-18T14:04:10Z,
UgwNCYgpcoOFzrrvifp4AaABAg,vide to hai vai,@theimmortal6508,http://www.youtube.com/@theimmortal6508,2024-09-18T02:34:43Z,2024-09-18T02:34:43Z,
UgzxcT18L41TJiXsP694AaABAg,raftar vs emiway audience enjoyment d,@mobilefiles4234,http://www.youtube.com/@mobilefiles4234,2024-09-17T18:53:24Z,2024-09-17T18:53:24Z,
Ugz34kdTrQqpJxbl-cR4AaABAg,"a href"" best",@OneManArmy-kz3re,http://www.youtube.com/@OneManArmy-kz3re,2024-09-17T18:14:23Z,2024-09-17T18:14:23Z,
UgwIR5-R4squt8dBgYZ4AaABAg,rock,@OneManArmy-kz3re,http://www.youtube.com/@OneManArmy-kz3re,2024-09-17T18:11:49Z,2024-09-17T18:11:49Z,
Ugy_Ah99XoGuqMARHTJ4AaABAg,hip hop ko tune smbhala ?,@yourvision5063,http://www.youtube.com/@yourvision5063,2024-09-17T17:25:00Z,2024-09-17T17:25:00Z,
Ugy_Ah99XoGuqMARHTJ4AaABAg.A8VCcDOHTq-A8m2dJPTxLa,hamne sambahala boley toh ham not aklea chomu anpadh hey kya ?,@LunaticManish11,http://www.youtube.com/@LunaticManish11,2024-09-24T15:44:06Z,2024-09-24T15:44:06Z,Ugy_Ah99XoGuqMARHTJ4AaABAg
Ugy_Ah99XoGuqMARHTJ4AaABAg.A8VCcDOHTq-A8rCoK3PU5w,kuchh bhi,@nileshsharma5721,http://www.youtube.com/@nileshsharma5721,2024-09-26T15:49:12Z,2024-09-26T15:49:12Z,Ugy_Ah99XoGuqMARHTJ4AaABAg
UgzRhhaedwPYJydXrNp4AaABAg,chi yr,@neelimayadav7974,http://www.youtube.com/@neelimayadav7974,2024-09-17T09:01:31Z,2024-09-17T09:01:31Z,
Ugx5d1yR8L0nsUaUhhx4AaABAg,,@ameh_dut_2471,http://www.youtube.com/@ameh_dut_2471,2024-09-17T09:00:25Z,2024-09-17T09:00:25Z,
Ugyhk0RoU5lkqyJYT9J4AaABAg,hip hop me teko slam hi nabi he khuda hafiz he,@jaswindersingh-ov3bi,http://www.youtube.com/@jaswindersingh-ov3bi,2024-09-17T06:51:14Z,2024-09-17T06:51:14Z,
UgwYNwKO0VDkMqxrtQJ4AaABAg,,@SajidHussain-yy5yw,http://www.youtube.com/@SajidHussain-yy5yw,2024-09-16T23:46:55Z,2024-09-16T23:46:55Z,
Ugw_H608gbkEGr9Dda94AaABAg,"a href"" probably the best part",@shreyas_dubey,http://www.youtube.com/@shreyas_dubey,2024-09-16T11:44:10Z,2024-09-16T11:44:10Z,
UgzdG464WcKpqvSq-TV4AaABAg,bhai fire,@surjeetadwala,http://www.youtube.com/@surjeetadwala,2024-09-16T11:36:25Z,2024-09-16T11:36:25Z,
UgzAY13BFwI-4Q-l7PR4AaABAg,anyone here from oct 2024,@invictusgamingff8010,http://www.youtube.com/@invictusgamingff8010,2024-09-16T10:52:08Z,2024-09-16T10:52:08Z,
Ugy_mr36CWXe8EB5m_B4AaABAg,anyone here in 2024,@redoxff3684,http://www.youtube.com/@redoxff3684,2024-09-16T07:15:16Z,2024-09-16T07:15:16Z,
UgzI31e7kdPGWjK67UF4AaABAg,bhuttar saab,@liferules0007,http://www.youtube.com/@liferules0007,2024-09-15T19:19:14Z,2024-09-15T19:19:14Z,
UgwzkHgT5_nvM3z7bz94AaABAg,fact this masterpiece comes in your mind accidentally,@nitishtripathi119,http://www.youtube.com/@nitishtripathi119,2024-09-15T17:50:14Z,2024-09-15T17:50:14Z,
UgxmKEwa6MD0kbCQLpZ4AaABAg,"a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href"" a href""",@Vloggify_Max,http://www.youtube.com/@Vloggify_Max,2024-09-15T06:28:07Z,2024-09-15T06:28:07Z,
UgyiKL1pju0e8OIDUPZ4AaABAg,rvcj ki post ki baad kon aya,@mrAbu-k6z,http://www.youtube.com/@mrAbu-k6z,2024-09-15T05:28:20Z,2024-09-15T05:28:20Z,
UgwoZdbxXSQGyUMzgep4AaABAg,ha ha ha,@shivanandshivam,http://www.youtube.com/@shivanandshivam,2024-09-14T13:31:24Z,2024-09-14T13:31:24Z,
Ugwc6YuTC0HB5fB3-ql4AaABAg,anyone from 6969?,@im.anant.1897,http://www.youtube.com/@im.anant.1897,2024-09-14T02:52:35Z,2024-09-14T02:52:35Z,
UgzJluHqOsYD7uOXF2V4AaABAg,good answer bantai bhai,@AaryanSolanki-h8v,http://www.youtube.com/@AaryanSolanki-h8v,2024-09-13T07:53:57Z,2024-09-13T07:53:57Z,
UgzPbRM80jEwzZ78SyZ4AaABAg,is jhantu ko block kro youtube se,@ravijorwal98,http://www.youtube.com/@ravijorwal98,2024-09-13T07:01:09Z,2024-09-13T07:01:09Z,
UgzBNBxWGTSKEPSKTFF4AaABAg,kon kon 2024 men dekh raha hai,@itsUmair123,http://www.youtube.com/@itsUmair123,2024-09-13T04:07:04Z,2024-09-13T04:07:04Z,
Ugz2wLiToHA-Ua8w_7Z4AaABAg,nice,@KashemAli-yn1yd,http://www.youtube.com/@KashemAli-yn1yd,2024-09-13T03:25:40Z,2024-09-13T03:25:40Z,
UgwjSR2St91dlpMMhS94AaABAg,chappri sale,@Vedioforfun,http://www.youtube.com/@Vedioforfun,2024-09-13T03:11:52Z,2024-09-13T03:11:52Z,
UgwDN1NdJKG0r8SQ3YB4AaABAg,"a href"" neazy got his head shot was",@kashifkhan5501,http://www.youtube.com/@kashifkhan5501,2024-09-12T22:59:30Z,2024-09-12T22:59:30Z,
UgzlSBoUP9Cc7j4Azsh4AaABAg,gane ko huve 5 saal fir bhi kano me bajra ajj,@mustkimali9380,http://www.youtube.com/@mustkimali9380,2024-09-12T20:23:05Z,2024-09-12T20:23:05Z,
Ugz1JM_XEaqb6IkgaF94AaABAg,130 m kr do bhai,@vishalbhagat7410,http://www.youtube.com/@vishalbhagat7410,2024-09-12T16:19:17Z,2024-09-12T16:19:17Z,
Ugz6Im4QQM6Q92pwwFN4AaABAg,any one from 2030,@newoneo9907,http://www.youtube.com/@newoneo9907,2024-09-12T09:01:12Z,2024-09-12T09:01:12Z,
UgyG2EcN3dlN7IrY1Jx4AaABAg,naezy butt tu ab yi nii boly ga kun talha anjum talha anjum ny bta dia tjy,@shawaiztahir8461,http://www.youtube.com/@shawaiztahir8461,2024-09-11T22:55:50Z,2024-09-11T22:55:50Z,
UgxwT6MDtPKnHVmuUxJ4AaABAg,ek no emiway,@ShanawazQureshi-f6m,http://www.youtube.com/@ShanawazQureshi-f6m,2024-09-11T21:40:04Z,2024-09-11T21:40:04Z,
UgxuYo50y4ZfqZW5WER4AaABAg,raftar gayab hi hogya he jese emiway ne bola tha fir gayab hojate bechare inhe artist na kho imhe kho vijay maliyabremiway besy,@thelifehackerpro9943,http://www.youtube.com/@thelifehackerpro9943,2024-09-11T19:11:20Z,2024-09-11T19:11:20Z,
UgxuYo50y4ZfqZW5WER4AaABAg.A8Fx0i8NqiMA8rCzK7Wscg,no,@nileshsharma5721,http://www.youtube.com/@nileshsharma5721,2024-09-26T15:50:42Z,2024-09-26T15:50:42Z,UgxuYo50y4ZfqZW5WER4AaABAg
Ugyffgwbca0UX8MkEZp4AaABAg,op boss op kya rab hai boss,@amreenfatehi2051,http://www.youtube.com/@amreenfatehi2051,2024-09-11T13:47:04Z,2024-09-11T13:47:04Z,
UgyIhhyUCvur-lZJ4RN4AaABAg,31 oct 18,@mr.wahedul2188,http://www.youtube.com/@mr.wahedul2188,2024-09-11T08:18:38Z,2024-09-11T08:18:38Z,
Ugy2bRTon7-HOL5exa14AaABAg,2024 wale like karen,@RohitAnsari68,http://www.youtube.com/@RohitAnsari68,2024-09-11T07:55:51Z,2024-09-11T07:55:51Z,
UgwTNuIB2WLr28maXAJ4AaABAg,anyone from 2025,@SunilSharma-yr3mo,http://www.youtube.com/@SunilSharma-yr3mo,2024-09-11T05:23:20Z,2024-09-11T05:23:20Z,
UgzhHRcvdPMIWsCDo0x4AaABAg,does screaming make songs?,@viveksinghrajput5202,http://www.youtube.com/@viveksinghrajput5202,2024-09-10T17:02:53Z,2024-09-10T17:02:53Z,
UgzhHRcvdPMIWsCDo0x4AaABAg.A8D8X3CUe_kA8F6lOcnV06,yes,@6m.abrar_868,http://www.youtube.com/@6m.abrar_868,2024-09-11T11:25:59Z,2024-09-11T11:25:59Z,UgzhHRcvdPMIWsCDo0x4AaABAg
UgzhHRcvdPMIWsCDo0x4AaABAg.A8D8X3CUe_kA8rD-kPpS7t,.abrar868no,@nileshsharma5721,http://www.youtube.com/@nileshsharma5721,2024-09-26T15:50:53Z,2024-09-26T15:50:53Z,UgzhHRcvdPMIWsCDo0x4AaABAg
UgyZ1HjKaIROTGpAoqB4AaABAg,is lodu ka pura career diss pe hai,@navishbharti2153,http://www.youtube.com/@navishbharti2153,2024-09-10T15:38:06Z,2024-09-10T15:38:06Z,
UgzmptjrwBR82vITC_54AaABAg,"whatever anyone says, emiway39;s diss game is in a league of its ownhis aggression, rebuttals, allegations, counters, and sheer energy are wild. even the haters are up all night waiting to see what bomb he39;ll drop..",@AnkitSingh-uv1ef,http://www.youtube.com/@AnkitSingh-uv1ef,2024-09-10T12:37:02Z,2024-09-10T12:37:02Z,
UgxbiFokDTHo-J_I-KF4AaABAg,big fan boss,@DakshKumar-p8o,http://www.youtube.com/@DakshKumar-p8o,2024-09-10T12:00:21Z,2024-09-10T12:00:21Z,
UgxpcJgsnddXHzHoLQV4AaABAg,colab with naezy bhai,@Suraj_damangamer,http://www.youtube.com/@Suraj_damangamer,2024-09-10T07:26:29Z,2024-09-10T07:26:29Z,
Ugwixo81DY_DYrCrPd94AaABAg,awein hai,@fahadshaikh1433,http://www.youtube.com/@fahadshaikh1433,2024-09-09T22:07:19Z,2024-09-09T22:07:19Z,
Ugw3p6cp4rAfkj9FXb54AaABAg,pehle ye raftaar ke peeche ghusa phir krsna iske peeche ghus gaya,@Akakakakak1-h5r,http://www.youtube.com/@Akakakakak1-h5r,2024-09-09T12:28:36Z,2024-09-09T12:28:36Z,
UgxamgA6Z2scfIjG90J4AaABAg,rafter kone me ro rha he ga,@Mirzag-g8p,http://www.youtube.com/@Mirzag-g8p,2024-09-09T08:37:44Z,2024-09-09T08:37:44Z,
UgxamgA6Z2scfIjG90J4AaABAg.A89evNQWes6A8rD6kY8bv5,ha ki emiway ke liye bura lg rha hoga ki kb rap sikhega emiway,@nileshsharma5721,http://www.youtube.com/@nileshsharma5721,2024-09-26T15:51:51Z,2024-09-26T15:51:51Z,UgxamgA6Z2scfIjG90J4AaABAg
